Date,Adj Close,Close,High,Low,Open,Volume
1981-03-06,0.0880915075540543,0.114396996796131,0.115512996912003,0.114396996796131,0.115512996912003,11603200
1981-03-09,0.081216461956501,0.10546900331974,0.106026999652386,0.10546900331974,0.106026999652386,15321600
1981-03-10,0.0773485004901886,0.100446000695229,0.101003997027874,0.100446000695229,0.101003997027874,28380800
1981-03-11,0.0743406936526299,0.0965399965643883,0.0976559966802597,0.0965399965643883,0.0976559966802597,29859200
1981-03-12,0.0773485004901886,0.100446000695229,0.101003997027874,0.100446000695229,0.100446000695229,59248000
1981-03-13,0.0764891281723976,0.0993300005793572,0.0998879969120026,0.0993300005793572,0.0998879969120026,231302400
1981-03-16,0.0794977098703384,0.103237003087997,0.104353003203869,0.103237003087997,0.103237003087997,37228800
1981-03-17,0.08336491137743,0.108258999884129,0.109375,0.108258999884129,0.108258999884129,43747200
1981-03-18,0.0885211899876595,0.114955000579357,0.116071000695229,0.114955000579357,0.114955000579357,36937600
1981-03-19,0.0876618102192879,0.113839000463486,0.114396996796131,0.113839000463486,0.114396996796131,37811200
1981-03-20,0.0885211899876595,0.114955000579357,0.116071000695229,0.114955000579357,0.114955000579357,14604800
1981-03-23,0.0919594541192055,0.119419999420643,0.120535999536514,0.119419999420643,0.119419999420643,22019200
1981-03-24,0.0915297642350197,0.118862003087997,0.119419999420643,0.118862003087997,0.119419999420643,28156800
1981-03-25,0.0898102298378944,0.116628997027874,0.117746002972126,0.116628997027874,0.117746002972126,7056000
1981-03-26,0.0880915075540543,0.114396996796131,0.114955000579357,0.114396996796131,0.114955000579357,12275200
1981-03-27,0.0850837081670761,0.110491000115871,0.111048996448517,0.110491000115871,0.111048996448517,12252800
1981-03-30,0.0850837081670761,0.110491000115871,0.111607000231743,0.110491000115871,0.110491000115871,9900800
1981-03-31,0.084224283695221,0.109375,0.110491000115871,0.109375,0.110491000115871,15993600
1981-04-01,0.08336491137743,0.108258999884129,0.108817003667355,0.108258999884129,0.108817003667355,34070400
1981-04-02,0.0906703919172287,0.117746002972126,0.118303999304771,0.117746002972126,0.117746002972126,31404800
1981-04-03,0.0911000669002533,0.118303999304771,0.118862003087997,0.118303999304771,0.118303999304771,16486400
1981-04-06,0.089380607008934,0.116071000695229,0.116628997027874,0.116071000695229,0.116628997027874,22803200
1981-04-07,0.0885211899876595,0.114955000579357,0.115512996912003,0.114955000579357,0.115512996912003,10684800
1981-04-08,0.0928188189864159,0.120535999536514,0.121651999652386,0.120535999536514,0.120535999536514,21952000
1981-04-09,0.0945376008749008,0.122767999768257,0.123326003551483,0.122767999768257,0.122767999768257,12499200
1981-04-10,0.0958266705274582,0.124442003667355,0.125,0.124442003667355,0.124442003667355,33465600
1981-04-13,0.0958266705274582,0.124442003667355,0.125,0.124442003667355,0.124442003667355,16060800
1981-04-14,0.0958266705274582,0.124442003667355,0.125,0.124442003667355,0.124442003667355,6652800
1981-04-15,0.0911000669002533,0.118303999304771,0.118862003087997,0.118303999304771,0.118862003087997,34048000
1981-04-16,0.0859430432319641,0.111607000231743,0.112164996564388,0.111607000231743,0.112164996564388,23878400
1981-04-20,0.0885211899876595,0.114955000579357,0.115512996912003,0.114955000579357,0.114955000579357,35347200
1981-04-21,0.0945376008749008,0.122767999768257,0.123326003551483,0.122767999768257,0.122767999768257,28537600
1981-04-22,0.0979750975966454,0.127232000231743,0.127790004014969,0.127232000231743,0.127232000231743,18995200
1981-04-23,0.100553259253502,0.130579993128777,0.131137996912003,0.130579993128777,0.130579993128777,58016000
1981-04-24,0.0996938794851303,0.129464000463486,0.130579993128777,0.129464000463486,0.130579993128777,35056000
1981-04-27,0.0988344699144363,0.128347992897034,0.12890599668026,0.128347992897034,0.12890599668026,38528000
1981-04-28,0.097115695476532,0.126115992665291,0.126673996448517,0.126115992665291,0.126673996448517,32188800
1981-04-29,0.0958266705274582,0.124442003667355,0.125,0.124442003667355,0.125,13641600
1981-04-30,0.0975453928112984,0.126673996448517,0.127790004014969,0.126673996448517,0.126673996448517,12611200
1981-05-01,0.0975453928112984,0.126673996448517,0.127790004014969,0.126673996448517,0.126673996448517,16553600
1981-05-04,0.097115695476532,0.126115992665291,0.126673996448517,0.126115992665291,0.126673996448517,14448000
1981-05-05,0.0966860502958298,0.125558003783226,0.126115992665291,0.125558003783226,0.126115992665291,17539200
1981-05-06,0.0941079333424568,0.122210003435612,0.122767999768257,0.122210003435612,0.122767999768257,18950400
1981-05-07,0.09539695084095,0.123883999884129,0.124442003667355,0.123883999884129,0.123883999884129,9363200
1981-05-08,0.0962563455104828,0.125,0.125558003783226,0.125,0.125,7907200
1981-05-11,0.0941079333424568,0.122210003435612,0.122767999768257,0.122210003435612,0.122767999768257,11939200
1981-05-12,0.0941079333424568,0.122210003435612,0.123883999884129,0.122210003435612,0.122210003435612,4256000
1981-05-13,0.0936782136559486,0.121651999652386,0.123326003551483,0.121651999652386,0.122210003435612,4905600
1981-05-14,0.0923891663551331,0.119978003203869,0.12109400331974,0.119978003203869,0.12109400331974,4928000
1981-05-15,0.0945376008749008,0.122767999768257,0.124442003667355,0.122767999768257,0.122767999768257,4905600
1981-05-18,0.0962563455104828,0.125,0.126115992665291,0.125,0.125,4166400
1981-05-19,0.0945376008749008,0.122767999768257,0.123326003551483,0.122767999768257,0.123326003551483,25424000
1981-05-20,0.0975453928112984,0.126673996448517,0.127790004014969,0.126673996448517,0.126673996448517,13283200
1981-05-21,0.103132106363773,0.133928999304771,0.134487003087997,0.133928999304771,0.133928999304771,32211200
1981-05-22,0.107858680188656,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,31427200
1981-05-26,0.107429035007954,0.139509007334709,0.140066996216774,0.139509007334709,0.140066996216774,85344000
1981-05-27,0.113444663584232,0.147321000695229,0.147879004478455,0.147321000695229,0.147321000695229,149497600
1981-05-28,0.113444663584232,0.147321000695229,0.147879004478455,0.147321000695229,0.147321000695229,73987200
1981-05-29,0.113874331116676,0.147879004478455,0.148438006639481,0.147879004478455,0.147879004478455,59382400
1981-06-01,0.113874331116676,0.147879004478455,0.148438006639481,0.147879004478455,0.147879004478455,51251200
1981-06-02,0.108288407325745,0.140625,0.141183003783226,0.140625,0.141183003783226,40432000
1981-06-03,0.108288407325745,0.140625,0.141740992665291,0.140625,0.140625,39446400
1981-06-04,0.110436834394932,0.143415004014969,0.143972992897034,0.143415004014969,0.143415004014969,56067200
1981-06-05,0.108718074858189,0.141183003783226,0.141740992665291,0.141183003783226,0.141740992665291,57680000
1981-06-08,0.104850865900517,0.136160999536514,0.13671900331974,0.136160999536514,0.13671900331974,93497600
1981-06-09,0.106999330222607,0.138951003551483,0.139509007334709,0.138951003551483,0.138951003551483,119593600
1981-06-10,0.108288407325745,0.140625,0.142298996448517,0.140625,0.140625,25222400
1981-06-11,0.113014928996563,0.146762996912003,0.147321000695229,0.146762996912003,0.146762996912003,38976000
1981-06-12,0.111725859344006,0.145089000463486,0.145647004246712,0.145089000463486,0.145647004246712,25804800
1981-06-15,0.111296199262142,0.14453099668026,0.145089000463486,0.14453099668026,0.145089000463486,143763200
1981-06-16,0.109147749841213,0.141740992665291,0.142298996448517,0.141740992665291,0.142298996448517,37251200
1981-06-17,0.107429035007954,0.139509007334709,0.140066996216774,0.139509007334709,0.140066996216774,27574400
1981-06-18,0.106999330222607,0.138951003551483,0.140066996216774,0.138951003551483,0.139509007334709,23049600
1981-06-19,0.103991515934467,0.135045006871223,0.135602995753288,0.135045006871223,0.135602995753288,27507200
1981-06-22,0.100123547017574,0.130022004246712,0.130579993128777,0.130022004246712,0.130579993128777,10841600
1981-06-23,0.101842328906059,0.132254004478455,0.133370995521545,0.132254004478455,0.132254004478455,15030400
1981-06-24,0.0992641225457192,0.12890599668026,0.130022004246712,0.12890599668026,0.130022004246712,23027200
1981-06-25,0.10141260176897,0.131696000695229,0.132254004478455,0.131696000695229,0.131696000695229,24259200
1981-06-26,0.100123547017574,0.130022004246712,0.131137996912003,0.130022004246712,0.131137996912003,23788800
1981-06-29,0.0966860502958298,0.125558003783226,0.126673996448517,0.125558003783226,0.126673996448517,10595200
1981-06-30,0.089380607008934,0.116071000695229,0.116628997027874,0.116071000695229,0.116628997027874,35907200
1981-07-01,0.0885211899876595,0.114955000579357,0.115512996912003,0.114955000579357,0.115512996912003,170464000
1981-07-02,0.0885211899876595,0.114955000579357,0.115512996912003,0.114955000579357,0.114955000579357,30284800
1981-07-06,0.0855133458971977,0.111048996448517,0.112164996564388,0.111048996448517,0.112164996564388,16531200
1981-07-07,0.0863727405667305,0.112164996564388,0.11328099668026,0.112164996564388,0.112164996564388,15836800
1981-07-08,0.0898102298378944,0.116628997027874,0.1171879991889,0.116628997027874,0.116628997027874,16620800
1981-07-09,0.0829352587461472,0.107701003551483,0.108258999884129,0.107701003551483,0.108258999884129,32883200
1981-07-10,0.0764891281723976,0.0993300005793572,0.0998879969120026,0.0993300005793572,0.0998879969120026,55171200
1981-07-13,0.0782086700201035,0.1015629991889,0.102121002972126,0.1015629991889,0.1015629991889,45740800
1981-07-14,0.0816461816430092,0.106026999652386,0.107142999768257,0.106026999652386,0.106026999652386,19779200
1981-07-15,0.0837946310639381,0.108817003667355,0.109375,0.108817003667355,0.108817003667355,10953600
1981-07-16,0.0859430432319641,0.111607000231743,0.112723000347614,0.111607000231743,0.111607000231743,15232000
1981-07-17,0.0889508724212647,0.115512996912003,0.116071000695229,0.115512996912003,0.115512996912003,19824000
1981-07-20,0.0829352587461472,0.107701003551483,0.108258999884129,0.107701003551483,0.108258999884129,23654400
1981-07-21,0.0825055539608002,0.107142999768257,0.107701003551483,0.107142999768257,0.107701003551483,31942400
1981-07-22,0.0777781903743744,0.101003997027874,0.102121002972126,0.101003997027874,0.102121002972126,22668800
1981-07-23,0.0799274295568466,0.103794999420643,0.104353003203869,0.103794999420643,0.103794999420643,34451200
1981-07-24,0.0825055539608002,0.107142999768257,0.107701003551483,0.107142999768257,0.107142999768257,28851200
1981-07-27,0.0859430432319641,0.111607000231743,0.112164996564388,0.111607000231743,0.111607000231743,17337600
1981-07-28,0.0829352587461472,0.107701003551483,0.108258999884129,0.107701003551483,0.108258999884129,22848000
1981-07-29,0.0816461816430092,0.106026999652386,0.106585003435612,0.106026999652386,0.106585003435612,15500800
1981-07-30,0.0846539959311485,0.109932996332645,0.111048996448517,0.109932996332645,0.109932996332645,9900800
1981-07-31,0.0859430432319641,0.111607000231743,0.112164996564388,0.111607000231743,0.111607000231743,10953600
1981-08-03,0.0850837081670761,0.110491000115871,0.111607000231743,0.110491000115871,0.111607000231743,12432000
1981-08-04,0.0863727405667305,0.112164996564388,0.112723000347614,0.112164996564388,0.112164996564388,31673600
1981-08-05,0.0889508724212647,0.115512996912003,0.116071000695229,0.115512996912003,0.115512996912003,17494400
1981-08-06,0.0868024080991745,0.112723000347614,0.11328099668026,0.112723000347614,0.11328099668026,10528000
1981-08-07,0.0868024080991745,0.112723000347614,0.11328099668026,0.112723000347614,0.112723000347614,9206400
1981-08-10,0.0868024080991745,0.112723000347614,0.112723000347614,0.112723000347614,0.112723000347614,0
1981-08-11,0.084224283695221,0.109375,0.110491000115871,0.109375,0.110491000115871,71456000
1981-08-12,0.0825055539608002,0.107142999768257,0.107701003551483,0.107142999768257,0.107701003551483,26275200
1981-08-13,0.0799274295568466,0.103794999420643,0.104353003203869,0.103794999420643,0.104353003203869,27484800
1981-08-14,0.0786383673548698,0.102121002972126,0.103237003087997,0.102121002972126,0.103237003087997,24192000
1981-08-17,0.076059453189373,0.0987719967961311,0.0998879969120026,0.0987719967961311,0.0998879969120026,18905600
1981-08-18,0.0743406936526299,0.0965399965643883,0.0976559966802597,0.0965399965643883,0.0976559966802597,17001600
1981-08-19,0.0734813138842583,0.0954239964485169,0.0965399965643883,0.0954239964485169,0.0965399965643883,20675200
1981-08-20,0.0743406936526299,0.0965399965643883,0.0970980003476143,0.0965399965643883,0.0965399965643883,17113600
1981-08-21,0.0691844448447228,0.0898440033197403,0.0909600034356117,0.0898440033197403,0.0909600034356117,41910400
1981-08-24,0.064886786043644,0.0842629969120026,0.0848210006952286,0.0842629969120026,0.0848210006952286,23072000
1981-08-25,0.0666063278913498,0.086496002972126,0.0870539993047714,0.086496002972126,0.086496002972126,40700800
1981-08-26,0.0653164833784103,0.0848210006952286,0.085378997027874,0.0848210006952286,0.085378997027874,33600000
1981-08-27,0.0657462030649185,0.085378997027874,0.0859379991889,0.085378997027874,0.085378997027874,25916800
1981-08-28,0.0691844448447228,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,38035200
1981-08-31,0.0691844448447228,0.0898440033197403,0.0904019996523857,0.0898440033197403,0.0898440033197403,40947200
1981-09-01,0.0734813138842583,0.0954239964485169,0.0959820002317429,0.0954239964485169,0.0954239964485169,37027200
1981-09-02,0.0747703760862351,0.0970980003476143,0.0976559966802597,0.0970980003476143,0.0970980003476143,19376000
1981-09-03,0.0709031969308853,0.0920760035514832,0.0931920036673546,0.0920760035514832,0.0931920036673546,37475200
1981-09-04,0.0700438618659973,0.0909600034356117,0.0915179997682571,0.0909600034356117,0.0915179997682571,15254400
1981-09-08,0.0678954049944878,0.0881699994206429,0.0887280032038689,0.0881699994206429,0.0887280032038689,25446400
1981-09-09,0.0678954049944878,0.0881699994206429,0.0887280032038689,0.0881699994206429,0.0881699994206429,30531200
1981-09-10,0.0683250352740288,0.0887280032038689,0.0892859995365143,0.0887280032038689,0.0887280032038689,34809600
1981-09-11,0.0674656853079796,0.0876120030879974,0.0881699994206429,0.0876120030879974,0.0881699994206429,17539200
1981-09-14,0.0653164833784103,0.0848210006952286,0.085378997027874,0.0848210006952286,0.085378997027874,27686400
1981-09-15,0.0635977387428284,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0831469967961311,19510400
1981-09-16,0.0623086430132389,0.0809149965643883,0.0814730003476143,0.0809149965643883,0.0814730003476143,19353600
1981-09-17,0.0605898834764957,0.0786829963326454,0.0792410001158714,0.0786829963326454,0.0792410001158714,19376000
1981-09-18,0.0610195957124233,0.0792410001158714,0.0797989964485169,0.0792410001158714,0.0792410001158714,26320000
1981-09-21,0.0614493004977703,0.0797989964485169,0.0803570002317429,0.0797989964485169,0.0797989964485169,49033600
1981-09-22,0.0580117702484131,0.0753350034356117,0.0758929997682571,0.0753350034356117,0.0758929997682571,47420800
1981-09-23,0.0567227080464363,0.0736609995365143,0.0747769996523857,0.0736609995365143,0.0747769996523857,28201600
1981-09-24,0.0562930107116699,0.0731030032038689,0.0736609995365143,0.0731030032038689,0.0736609995365143,18300800
1981-09-25,0.0489875487983227,0.0636160001158714,0.0647320002317429,0.0636160001158714,0.0647320002317429,34608000
1981-09-28,0.0494172349572182,0.0641739964485169,0.0647320002317429,0.0641739964485169,0.0641739964485169,91728000
1981-09-29,0.0519953556358814,0.0675219967961311,0.0680800005793572,0.0675219967961311,0.0675219967961311,94684800
1981-09-30,0.0524250604212284,0.0680800005793572,0.0686379969120026,0.0680800005793572,0.0680800005793572,49996800
1981-10-01,0.0524250604212284,0.0680800005793572,0.0686379969120026,0.0680800005793572,0.0680800005793572,61129600
1981-10-02,0.0567227080464363,0.0736609995365143,0.0742190033197403,0.0736609995365143,0.0736609995365143,45046400
1981-10-05,0.0584414750337601,0.0758929997682571,0.0770089998841286,0.0758929997682571,0.0758929997682571,43097600
1981-10-06,0.0580117702484131,0.0753350034356117,0.0758929997682571,0.0753350034356117,0.0758929997682571,28358400
1981-10-07,0.0614493004977703,0.0797989964485169,0.0809149965643883,0.0797989964485169,0.0797989964485169,38841600
1981-10-08,0.0635977387428284,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0825890004634857,31091200
1981-10-09,0.0640274211764336,0.0831469967961311,0.0842629969120026,0.0831469967961311,0.0831469967961311,54521600
1981-10-12,0.0661766305565834,0.0859379991889,0.086496002972126,0.0859379991889,0.0859379991889,27350400
1981-10-13,0.0661766305565834,0.0859379991889,0.0870539993047714,0.0859379991889,0.0859379991889,44195200
1981-10-14,0.0623086430132389,0.0809149965643883,0.0814730003476143,0.0809149965643883,0.0814730003476143,30979200
1981-10-15,0.0635977387428284,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0825890004634857,29433600
1981-10-16,0.0627383440732956,0.0814730003476143,0.0820309966802597,0.0814730003476143,0.0820309966802597,36467200
1981-10-19,0.0640274211764336,0.0831469967961311,0.0837050005793572,0.0831469967961311,0.0831469967961311,20585600
1981-10-20,0.0674656853079796,0.0876120030879974,0.0881699994206429,0.0876120030879974,0.0876120030879974,35728000
1981-10-21,0.0674656853079796,0.0876120030879974,0.0881699994206429,0.0876120030879974,0.0876120030879974,76899200
1981-10-22,0.067036010324955,0.0870539993047714,0.0876120030879974,0.0870539993047714,0.0876120030879974,32278400
1981-10-23,0.0653164833784103,0.0848210006952286,0.085378997027874,0.0848210006952286,0.085378997027874,27910400
1981-10-26,0.0653164833784103,0.0848210006952286,0.085378997027874,0.0848210006952286,0.0848210006952286,27283200
1981-10-27,0.0666063278913498,0.086496002972126,0.0876120030879974,0.086496002972126,0.086496002972126,85590400
1981-10-28,0.0687547847628593,0.0892859995365143,0.0898440033197403,0.0892859995365143,0.0892859995365143,44172800
1981-10-29,0.0678954049944878,0.0881699994206429,0.0887280032038689,0.0881699994206429,0.0887280032038689,30486400
1981-10-30,0.0687547847628593,0.0892859995365143,0.0898440033197403,0.0892859995365143,0.0892859995365143,52729600
1981-11-02,0.0687547847628593,0.0892859995365143,0.0898440033197403,0.0892859995365143,0.0892859995365143,36915200
1981-11-03,0.0678954049944878,0.0881699994206429,0.0887280032038689,0.0881699994206429,0.0887280032038689,28380800
1981-11-04,0.0661766305565834,0.0859379991889,0.086496002972126,0.0859379991889,0.086496002972126,23811200
1981-11-05,0.0614493004977703,0.0797989964485169,0.0803570002317429,0.0797989964485169,0.0803570002317429,23363200
1981-11-06,0.0618789680302143,0.0803570002317429,0.0809149965643883,0.0803570002317429,0.0803570002317429,24595200
1981-11-09,0.0627383440732956,0.0814730003476143,0.0820309966802597,0.0814730003476143,0.0814730003476143,20384000
1981-11-10,0.0631680265069008,0.0820309966802597,0.0825890004634857,0.0820309966802597,0.0820309966802597,16755200
1981-11-11,0.064886786043644,0.0842629969120026,0.0848210006952286,0.0842629969120026,0.0842629969120026,27440000
1981-11-12,0.067036010324955,0.0870539993047714,0.0876120030879974,0.0870539993047714,0.0870539993047714,39916800
1981-11-13,0.0623086430132389,0.0809149965643883,0.0814730003476143,0.0809149965643883,0.0814730003476143,21011200
1981-11-16,0.0614493004977703,0.0797989964485169,0.0803570002317429,0.0797989964485169,0.0803570002317429,22556800
1981-11-17,0.0627383440732956,0.0814730003476143,0.0820309966802597,0.0814730003476143,0.0814730003476143,35414400
1981-11-18,0.064886786043644,0.0842629969120026,0.0848210006952286,0.0842629969120026,0.0842629969120026,29142400
1981-11-19,0.064886786043644,0.0842629969120026,0.0848210006952286,0.0842629969120026,0.0842629969120026,40006400
1981-11-20,0.0653164833784103,0.0848210006952286,0.085378997027874,0.0848210006952286,0.0848210006952286,38102400
1981-11-23,0.0623086430132389,0.0809149965643883,0.0820309966802597,0.0809149965643883,0.0820309966802597,22960000
1981-11-24,0.0618789680302143,0.0803570002317429,0.0809149965643883,0.0803570002317429,0.0809149965643883,22153600
1981-11-25,0.0631680265069008,0.0820309966802597,0.0825890004634857,0.0820309966802597,0.0820309966802597,52550400
1981-11-27,0.064886786043644,0.0842629969120026,0.0848210006952286,0.0842629969120026,0.0842629969120026,37251200
1981-11-30,0.0640274211764336,0.0831469967961311,0.0837050005793572,0.0831469967961311,0.0837050005793572,23968000
1981-12-01,0.0640274211764336,0.0831469967961311,0.0837050005793572,0.0831469967961311,0.0831469967961311,23385600
1981-12-02,0.0644571185112,0.0837050005793572,0.0842629969120026,0.0837050005793572,0.0837050005793572,37564800
1981-12-03,0.0635977387428284,0.0825890004634857,0.0831469967961311,0.0825890004634857,0.0831469967961311,20428800
1981-12-04,0.0653164833784103,0.0848210006952286,0.085378997027874,0.0848210006952286,0.0848210006952286,137155200
1981-12-07,0.0657462030649185,0.085378997027874,0.0859379991889,0.085378997027874,0.085378997027874,59292800
1981-12-08,0.0644571185112,0.0837050005793572,0.0848210006952286,0.0837050005793572,0.0848210006952286,50624000
1981-12-09,0.064886786043644,0.0842629969120026,0.0848210006952286,0.0842629969120026,0.0842629969120026,34272000
1981-12-10,0.064886786043644,0.0842629969120026,0.0848210006952286,0.0842629969120026,0.0842629969120026,37408000
1981-12-11,0.0644571185112,0.0837050005793572,0.0848210006952286,0.0837050005793572,0.0842629969120026,76092800
1981-12-14,0.0623086430132389,0.0809149965643883,0.0820309966802597,0.0809149965643883,0.0820309966802597,25244800
1981-12-15,0.0640274211764336,0.0831469967961311,0.0837050005793572,0.0831469967961311,0.0831469967961311,31315200
1981-12-16,0.067036010324955,0.0870539993047714,0.0876120030879974,0.0870539993047714,0.0870539993047714,65452800
1981-12-17,0.0726219490170479,0.0943079963326454,0.0948660001158714,0.0943079963326454,0.0943079963326454,51452800
1981-12-18,0.0786383673548698,0.102121002972126,0.102678999304771,0.102121002972126,0.102121002972126,71724800
1981-12-21,0.0752000585198402,0.0976559966802597,0.0982140004634857,0.0976559966802597,0.0982140004634857,56403200
1981-12-22,0.0764891281723976,0.0993300005793572,0.0998879969120026,0.0993300005793572,0.0993300005793572,53827200
1981-12-23,0.0747703760862351,0.0970980003476143,0.0976559966802597,0.0970980003476143,0.0976559966802597,28896000
1981-12-24,0.0752000585198402,0.0976559966802597,0.0982140004634857,0.0976559966802597,0.0976559966802597,28918400
1981-12-28,0.0717625916004181,0.0931920036673546,0.0943079963326454,0.0931920036673546,0.0943079963326454,36579200
1981-12-29,0.0730516314506531,0.0948660001158714,0.0959820002317429,0.0948660001158714,0.0948660001158714,24236800
